TARGET_B,TARGET_D,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome,GiftCntAll_M,GiftCntCardAll_M,GiftAvgCard36_M,PromCntCard12_M,DemAge_M,DemMedHomeValue_M,DemPctVeterans_M,DemMedIncome_M,StatusCat96NK_A,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_m,DemHomeOwner_H,DemGender_F,DemGender_U,_ROLE_
0,,1.6094379124,2.6390573296,1,1.6094379124,16,15,10.5,15,18,4.2046926194,13,34,4.0430512678,6,17,3.1354942159,S,1,45,59.427012844,F,H,4.127134385,700,45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.7917594692,2.6390573296,2,2.0794415417,12,12,9.29,11,18,4.4773368145,14,35,4.1108738642,6,17,3.2188758249,S,1,48,58,F,H,4.0604430105,400,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,5,2.1972245773,2.6390573296,6,2.4849066498,5,3.75,3.36,3.67,18,4.1588830834,14,33,3.8501476017,6,16,2.9444389792,S,1,41,79,F,H,3.9702919136,400,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.6094379124,2.7080502011,3,2.3978952728,5,5,3.4,5,17,4.8283137373,8,18,3.6109179126,3,7,2.5649493575,S,1,33,77,F,H,3.9120230054,900,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.0986122887,3.0445224377,1,2.5649493575,15,17.5,12.33,15,17,4.8040210447,10,25,4.1743872699,4,12,3.258096538,S,1,36,74,F,H,4.7164807071,445.43469218,31.777502691,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,Train
1,25,1.0986122887,2.1972245773,1,2.1972245773,12,11,13.78,12,17,4.8520302639,12,30,4.127134385,5,12,3.2188758249,S,1,0,47,F,H,4.6347289882,300,31.777502691,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,Train
1,15,1.3862943611,3.0910424534,1,2.5649493575,12,11.33,11.18,12,16,4.7273878187,15,35,4.3438054219,6,15,3.36729583,S,1,37,73,F,H,4.5108595065,600,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.9459101491,2.8903717579,3,2.1972245773,8,8.33,6.44,8,20,4.3174881135,12,32,4.0430512678,6,17,3.1780538303,S,1,40,42,F,H,4.1743872699,600,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.0986122887,2.7725887222,2,2.1972245773,15,15,9.19,15,17,4.4543472963,13,35,4.262679877,6,17,3.258096538,S,1,28,65,F,H,4.3694478525,500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,15,1.0986122887,2.1972245773,0,1.7917594692,15,13,9.78,13.97297875,19,4.521788577,12,29,3.9120230054,5,5,2.9957322736,S,1,51,59.427012844,F,U,3.6635616461,700,22,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.3862943611,2.7080502011,1,2.1972245773,10,10,7.4,10,17,4.8520302639,13,33,4.2046926194,6,15,3.3322045102,S,1,32,73,F,U,3.8286413965,400,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,2.0794415417,3.8066624898,6,3.3322045102,15,14.14,9.8,13.17,16,4.8283137373,12,32,4.4067192473,5,16,3.4965075615,S,1,34,46,F,U,4.9126548857,900,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.9459101491,2.3978952728,3,1.3862943611,14,9.33,7.91,8.67,18,3.8712010109,13,32,3.5263605246,6,15,2.5649493575,S,1,47,59.427012844,F,U,3.7376696183,900,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
1,12,1.0986122887,2.4849066498,0,2.1972245773,13,12,8.17,13.97297875,19,4.4773368145,8,22,3.9889840466,4,4,2.9957322736,S,1,51,73,F,H,3.7135720667,900,29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,9,2.0794415417,2.4849066498,4,1.9459101491,9,8.29,7.08,8.5,16,3.7841896339,16,36,4.0073331852,6,16,2.7725887222,S,1,40,69,F,H,3.9702919136,700,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,10,1.3862943611,2.9444389792,2,2.7725887222,10,10,10,10,16,4.8121843554,13,33,4.3694478525,6,15,3.4011973817,S,1,12,45,F,H,4.6634390941,300,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,15,1.7917594692,2.9444389792,3,2.302585093,20,14,8.16,15,15,4.5325994932,14,34,4.1588830834,6,16,3.1780538303,S,1,15,59.427012844,F,U,4.3944491547,400,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.3862943611,2.5649493575,1,2.3978952728,25,18,10.54,14,17,4.836281907,13,33,4.2195077052,6,16,3.4011973817,S,1,39,41,F,H,4.1108738642,500,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,11,1.7917594692,2.9957322736,3,2.4849066498,10,10.4,7.75,10,7,4.8441870865,27,40,4.262679877,6,14,3.1354942159,S,1,30,78,F,H,3.7135720667,700,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.7917594692,2.0794415417,3,1.7917594692,5,6.4,5.63,6.67,18,3.7135720667,13,31,3.5263605246,6,16,2.7725887222,S,1,35,50,F,H,4.8903491282,200,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.9459101491,2.7725887222,4,2.302585093,6,6.5,6.06,6,17,4.2341065046,11,31,4.0073331852,5,15,3.0445224377,S,1,48,66,F,U,4.248495242,700,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,2,1.3862943611,2.6390573296,3,2.4849066498,5,5,4.43,5,18,4.836281907,11,29,4.0943445622,5,13,3.3322045102,S,1,45,59.427012844,F,U,3.8286413965,700,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
1,10,1.7917594692,2.8332133441,2,1.9459101491,10,10,9.24,10,18,3.9512437186,8,30,3.7135720667,4,15,2.8332133441,S,1,49,67,F,H,4.1588830834,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.3862943611,2.302585093,2,1.7917594692,50,45,25.9,50,25,4.4886363697,12,32,4.1588830834,6,16,3.2188758249,S,1,13,57,F,H,5.0937502008,600,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.7917594692,3.1354942159,5,2.9957322736,10,10,9,10,21,4.8675344505,12,30,4.3174881135,6,17,3.5263605246,S,1,15,59,F,H,4.4188406078,700,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.3862943611,2.5649493575,3,1.9459101491,12,10.67,8.77,10.67,21,4.1588830834,13,32,4.0073331852,6,17,3.1354942159,S,1,43,43,F,U,3.8286413965,800,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,5,1.9459101491,3.1354942159,3,2.302585093,5,5,5.09,5,17,4.6539603502,10,30,4.248495242,5,15,3.3322045102,S,1,51,49,F,H,3.8501476017,600,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,2.6390573296,2.9444389792,7,2.302585093,10,9.77,8.63,9.43,15,3.8066624898,13,32,3.6888794541,6,17,2.8332133441,S,1,27,59.427012844,F,U,3.8501476017,600,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.7917594692,2.6390573296,2,1.9459101491,5,5.8,5.79,5.5,17,4.8675344505,12,28,4.0943445622,5,13,3.258096538,S,1,27,78,F,H,3.8501476017,500,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,5,1.9459101491,2.9957322736,3,2.1972245773,5,5,4.35,5,17,4.6443908991,12,33,4.262679877,6,17,3.295836866,S,1,30,64,F,H,4.3438054219,600,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.7917594692,2.3978952728,3,1.9459101491,15,15,13.27,15,18,3.9889840466,13,35,3.8286413965,6,17,2.9444389792,S,1,36,77,F,U,3.6635616461,100,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,3,2.5649493575,3.5263605246,7,2.8332133441,5,2.67,2.59,2,15,4.3174881135,12,31,4.0073331852,5,14,3.0910424534,S,1,43,35,F,H,3.5553480615,100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.6094379124,3.0445224377,2,2.6390573296,13,12.25,8.95,12,16,4.5747109785,12,31,4.2195077052,5,14,3.258096538,S,1,36,73,F,U,3.6635616461,400,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,2.0794415417,2.5649493575,2,1.3862943611,7,5.43,5.15,6,15,3.7612001157,15,35,3.6888794541,6,16,2.7725887222,S,1,35,45,F,U,4.4659081187,100,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,12,2.1972245773,3.1354942159,4,2.5649493575,10,11.63,8.22,11.5,15,4.8202815656,14,35,4.3040650932,6,17,3.4011973817,S,1,46,52,F,H,4.1108738642,900,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,8,2.5649493575,3.7612001157,8,3.0445224377,10,9.25,7.6,9.13,18,4.6443908991,12,33,4.3040650932,5,16,3.36729583,S,1,30,81,F,H,3.295836866,300,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.9459101491,3.0910424534,3,2.5649493575,4,5,5,5,15,4.6539603502,15,36,4.3174881135,6,17,3.36729583,S,1,42,59.427012844,F,U,4.7449321284,900,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
1,16,1.7917594692,3.0910424534,4,2.6390573296,8,8.6,6.82,8.5,9,4.5108595065,27,41,4.127134385,11,18,3.295836866,S,1,43,63,F,H,3.6635616461,900,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.6094379124,2.8332133441,2,2.6390573296,5,5,3.35,5,16,4.6443908991,12,31,4.0943445622,5,13,3.2188758249,S,1,12,44,F,H,4.0253516907,800,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,10,1.3862943611,2.7080502011,1,2.302585093,12,9,5.6,5,18,4.836281907,15,35,4.2195077052,6,15,3.36729583,S,1,32,67,F,H,3.36729583,900,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,32,2.0794415417,2.7080502011,3,2.302585093,26,25.14,17.73,31.33,18,4.8202815656,15,36,4.3307333403,6,17,3.4657359028,S,1,11,67,F,U,4.4426512565,400,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,20,1.7917594692,2.6390573296,4,2.0794415417,21,17.8,12.57,17.25,22,4.262679877,12,34,4.0604430105,6,17,3.1354942159,S,1,18,47,F,H,4.127134385,500,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.9459101491,3.0910424534,4,2.5649493575,25,12.5,6.91,7.5,18,4.3307333403,13,35,4.0775374439,6,17,3.1780538303,S,1,12,58,F,H,4.3438054219,500,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,10,1.3862943611,3.0910424534,2,2.4849066498,11,10.33,9,10.5,20,4.8751973232,25,46,4.7706846245,5,15,3.4011973817,S,1,53,79,F,H,3.5553480615,300,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.6094379124,2.1972245773,1,1.3862943611,10,8.25,6.56,10,19,3.8066624898,12,33,3.6375861597,6,16,2.7725887222,S,1,41,55,F,H,3.6375861597,600,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,4,1.9459101491,2.7080502011,2,1.9459101491,6,6.33,5.8,6,17,4.1588830834,11,32,3.8918202981,5,15,3.0445224377,S,1,47,59.427012844,F,U,3.6888794541,700,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.9459101491,3.36729583,4,2.8332133441,6,4.83,4.31,4.25,18,4.7874917428,24,43,4.4773368145,6,17,3.4657359028,S,1,23,27,F,H,4.248495242,700,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,4,1.6094379124,2.7725887222,2,2.302585093,5,5.25,5.38,6,17,4.6539603502,11,29,4.2046926194,4,11,3.0910424534,S,1,27,33,F,H,3.6635616461,300,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,9,1.9459101491,2.6390573296,4,2.302585093,10,10,9.07,10,17,4.7273878187,14,36,4.2341065046,6,17,3.4011973817,S,1,0,50,F,U,4.6249728133,400,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.0986122887,2.9444389792,2,2.7725887222,8,8,5.37,8,17,4.8520302639,12,28,4.3307333403,5,12,3.3322045102,S,1,1,59.427012844,F,U,4.4998096703,200,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
1,5,1.7917594692,3.295836866,2,2.7725887222,5,5.2,3.63,4.5,16,4.8520302639,6,21,4.127134385,3,10,3.2188758249,S,1,38,82,F,U,3.6635616461,700,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,15,1.6094379124,2.6390573296,4,2.4849066498,15,15,12.07,15,15,4.7791234931,14,33,4.2046926194,6,16,3.3322045102,S,1,37,60,F,H,4.262679877,400,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,2.0794415417,2.0794415417,4,1.7917594692,15,6.71,6.25,5.25,18,3.6109179126,13,30,3.4339872045,6,15,2.6390573296,S,1,43,59.427012844,F,U,3.8066624898,700,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.0986122887,2.6390573296,1,2.0794415417,14,14,11.64,14,17,4.7535901911,13,32,4.262679877,6,15,3.4339872045,S,1,40,68,F,H,4.262679877,500,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,4,1.9459101491,2.7725887222,5,2.3978952728,3,4,3.31,4.2,18,4.5325994932,12,28,4.0430512678,6,15,3.1354942159,S,1,10,71,F,H,4.7164807071,900,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Train
1,8,1.7917594692,3.5263605246,5,2.8332133441,8,5.8,4.85,5.8,7,4.521788577,12,33,4.248495242,5,16,3.258096538,S,1,20,59.427012844,F,H,4.276666119,200,38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Train
1,10,1.3862943611,2.302585093,0,1.7917594692,10,12,7.3,13.97297875,16,4.3438054219,7,28,3.9120230054,3,3,2.9444389792,S,1,13,77,F,U,4.4659081187,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,10,1.0986122887,3.36729583,1,2.8332133441,20,20,10.55,20,24,4.8520302639,12,33,4.4308167988,6,16,3.5835189385,S,1,20,59.427012844,F,U,3.4011973817,700,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
1,5,2.0794415417,2.5649493575,6,2.302585093,5,5.57,5.38,5.67,17,4.2046926194,12,28,3.8501476017,6,16,2.9957322736,S,1,21,57,F,U,4.0430512678,400,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,5,2.0794415417,3.258096538,4,2.4849066498,5,3.86,3.58,4,20,4.4773368145,12,31,4.1431347264,5,15,3.1354942159,S,1,10,59.427012844,F,U,3.6109179126,500,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
1,10,1.7917594692,2.5649493575,4,2.3978952728,10,10,8.31,10,19,4.5325994932,13,32,4.0604430105,6,16,3.1780538303,S,1,51,62,F,U,3.8066624898,300,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,11,1.6094379124,2.4849066498,2,2.0794415417,13,11.5,11.08,11,18,4.4543472963,8,25,3.8712010109,4,13,2.9957322736,S,1,51,74,F,U,3.8066624898,300,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,4,2.302585093,3.1354942159,5,2.6390573296,2,3.78,3.26,4,16,4.8121843554,12,33,4.2046926194,6,17,3.4011973817,S,1,51,53,F,H,3.1780538303,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,7,1.7917594692,3.295836866,4,2.6390573296,15,7.6,5.11,8,17,4.7095302013,7,21,4.1743872699,4,13,3.295836866,S,1,51,59.427012844,F,U,3.3322045102,300,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
1,5,2.1972245773,3.5835189385,4,3.0445224377,5,7.75,7.75,9.25,15,4.836281907,5,21,4.3040650932,3,12,3.4011973817,S,1,0,59.427012844,F,U,3.8918202981,500,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.9459101491,2.6390573296,2,1.9459101491,4,4.17,3.64,3.75,15,4.6539603502,14,32,4.0775374439,6,15,3.2188758249,S,1,51,59.427012844,F,U,2.9444389792,800,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.3862943611,3.36729583,1,2.5649493575,13,14.33,9.1,15,20,4.8520302639,13,34,4.3944491547,6,16,3.4965075615,S,1,49,69,F,U,3.7612001157,500,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,2.0794415417,2.1972245773,4,1.7917594692,10,8.43,7.89,8.75,17,3.7135720667,12,31,3.4965075615,6,16,2.7080502011,S,1,51,65,F,H,3.4339872045,500,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,10,1.7917594692,2.7725887222,3,2.5649493575,7,8,5.69,7.67,18,4.836281907,14,35,4.276666119,6,17,3.4339872045,S,1,49,59.427012844,F,U,3.9318256327,900,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.0986122887,2.0794415417,2,1.9459101491,16,15,9.88,15,16,4.3438054219,14,31,4.0073331852,6,13,2.9957322736,S,1,12,41,F,H,4.605170186,300,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.9459101491,3.8066624898,4,2.8903717579,10,17.5,16.24,16,22,4.8520302639,12,34,4.4659081187,5,16,3.4657359028,S,1,35,59.427012844,F,H,4.0073331852,700,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Train
1,5,1.9459101491,2.9957322736,1,2.302585093,5,5,5.45,5,24,4.8121843554,11,29,4.2046926194,6,13,3.3322045102,S,1,51,57,F,U,3.6635616461,200,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.7917594692,3.1354942159,1,2.1972245773,7,7,6.91,9,15,4.3307333403,14,36,4.1108738642,6,17,3.1780538303,S,1,10,67,F,H,3.5263605246,200,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,2.302585093,3.2188758249,9,2.9957322736,5,5,4.68,5,9,4.3567088267,24,42,4.262679877,10,21,3.36729583,S,1,21,73,F,U,3.9318256327,400,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.6094379124,2.8903717579,2,2.5649493575,10,9.25,6.56,8.5,19,4.7791234931,13,34,4.248495242,6,16,3.4965075615,S,1,8,87,F,H,3.6635616461,700,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,2.5649493575,4.0943445622,6,3.4011973817,10,10.75,9.38,10.83,17,4.8520302639,12,33,4.5432947823,5,16,3.6888794541,S,1,25,27,F,U,3.7135720667,700,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,8,2.0794415417,2.5649493575,1,1.3862943611,7,7.57,6.08,7,15,4.3174881135,12,29,3.9702919136,5,13,2.9957322736,S,1,32,67,F,H,4.3694478525,600,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.3862943611,2.8332133441,1,2.0794415417,5,6.33,4.65,7,16,4.7791234931,7,20,4.0430512678,3,9,3.1354942159,S,1,21,79,F,U,3.4965075615,300,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,5,1.6094379124,2.9957322736,3,2.4849066498,5,5.5,3.15,5.67,15,4.8675344505,8,20,3.7612001157,3,8,2.7725887222,S,1,30,59,F,U,3.0910424534,500,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,13,2.0794415417,3.0910424534,7,2.7725887222,10,12.14,11.14,12.14,22,4.4426512565,12,31,4.1431347264,6,17,3.2188758249,S,1,12,67,F,H,4.4543472963,300,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,5,1.9459101491,2.0794415417,2,1.3862943611,7,5.67,5.25,5,19,3.6888794541,12,32,3.4657359028,6,15,2.6390573296,S,1,12,48,F,U,4.4659081187,700,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,5,2.0794415417,3.295836866,6,2.7725887222,5,3.29,3.22,3,18,4.5325994932,6,22,4.0073331852,4,14,3.1780538303,S,1,16,59.427012844,F,U,3.8918202981,600,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.6094379124,3.0445224377,2,2.1972245773,5,8.75,7.62,7.5,18,4.4773368145,13,35,4.1743872699,6,17,3.258096538,S,1,21,65,F,U,3.8918202981,200,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.3862943611,2.7725887222,1,2.302585093,10,10,7,10,19,4.8598124044,10,29,4.1108738642,5,15,3.36729583,S,1,44,59.427012844,F,U,4.1588830834,300,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
1,10,1.3862943611,2.9444389792,1,2.1972245773,5,5.67,6.58,7,15,4.836281907,7,20,3.8501476017,3,8,2.8332133441,S,1,30,78,F,U,3.8501476017,200,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.7917594692,2.6390573296,2,2.302585093,10,6.2,5.21,5,15,4.8202815656,12,30,4.1108738642,5,12,3.3322045102,S,1,32,81,F,H,3.3322045102,900,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,5,1.9459101491,2.7725887222,4,2.1972245773,5,3.17,2.63,3,18,4.7621739348,13,31,4.0073331852,6,14,3.1354942159,S,1,45,59.427012844,F,U,3.7376696183,800,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
1,25,1.6094379124,2.4849066498,3,1.9459101491,16,15.25,12.67,15.33,25,3.9512437186,13,34,3.8066624898,6,17,2.9444389792,S,1,40,59.427012844,F,U,4.5747109785,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.0986122887,2.7080502011,1,2.302585093,20,20,9,20,16,4.8441870865,12,30,4.2904594411,6,14,3.4339872045,S,1,39,83,F,U,3.7135720667,600,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.9459101491,3.1354942159,3,2.6390573296,9,7.33,8.13,7,19,4.7184988713,11,32,4.3820266347,5,15,3.4657359028,S,1,30,37,F,U,3.36729583,200,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,20,1.3862943611,1.7917594692,3,1.6094379124,30,27.67,25.5,27.67,17,3.7841896339,13,31,3.6635616461,6,16,2.7725887222,S,1,27,41,F,H,4.0604430105,100,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,3,1.9459101491,3.295836866,4,2.7080502011,3,3.33,3.41,3.5,15,4.8121843554,12,28,4.2195077052,5,13,3.36729583,S,1,18,79,F,U,4.5747109785,500,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.7917594692,1.6094379124,2,1.0986122887,5,5.6,5.6,6.5,20,3.4965075615,11,28,3.258096538,5,13,2.3978952728,S,1,30,38,F,U,3.4339872045,300,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.3862943611,2.8332133441,2,2.3978952728,15,15,13.18,15,19,4.8040210447,13,34,4.3307333403,6,16,3.4965075615,S,1,51,49,F,U,3.5835189385,100,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,2.0794415417,3.1780538303,3,2.7725887222,2,3.29,3.38,2.67,16,4.8520302639,13,33,4.3174881135,6,16,3.4339872045,S,1,51,17,F,U,3.36729583,400,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
1,11,1.9459101491,2.8332133441,3,2.1972245773,7,11.17,8.24,12,19,4.1588830834,14,34,3.9318256327,6,16,2.9957322736,S,1,43,62,F,U,3.7612001157,100,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.7917594692,2.9957322736,3,2.6390573296,9,7.2,5.9,7.33,20,4.8283137373,11,32,4.276666119,5,15,3.4657359028,S,1,18,66,F,H,4.1743872699,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.6094379124,2.8332133441,0,1.6094379124,10,5.75,3.65,13.97297875,18,4.8520302639,15,36,4.189654742,6,6,3.295836866,S,1,36,59.427012844,F,H,3.8286413965,600,32,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,Train
1,10,0.6931471806,2.302585093,1,1.6094379124,10,10,10.8,10,16,4.3820266347,8,29,4.0073331852,4,14,3.0910424534,S,1,32,65,F,H,2.7725887222,600,31.777502691,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,Train
1,12,1.3862943611,2.3978952728,2,2.302585093,13,11.67,5.82,12,24,4.7273878187,11,31,4.0775374439,5,14,3.2188758249,S,1,42,56,F,H,4.3438054219,800,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,10,1.7917594692,2.9444389792,4,2.7080502011,10,10.8,8.16,10.25,21,4.8202815656,12,32,4.2904594411,6,17,3.4339872045,S,1,44,59.427012844,F,U,4.248495242,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
1,2,2.6390573296,4.1431347264,9,3.4011973817,2,3.54,3.22,3.67,15,4.8598124044,12,29,4.4659081187,5,16,3.5553480615,S,1,24,68,F,H,4.3040650932,800,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
1,10,1.6094379124,3.1780538303,1,2.5649493575,10,7.5,5.63,5,16,4.8520302639,7,23,4.0775374439,3,11,3.295836866,S,1,36,59.427012844,F,H,3.5835189385,900,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Train
0,,1.6094379124,2.9957322736,3,2.4849066498,12,9.25,9.65,9,21,4.7535901911,12,31,4.3174881135,6,15,3.4339872045,S,1,15,59.427012844,F,U,4.2195077052,100,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
1,15,1.3862943611,2.6390573296,1,2.302585093,15,14.05,9.8,15.15,18,4.8283137373,13,33,4.248495242,6,16,3.36729583,S,1,17,59.427012844,F,U,4.1588830834,600,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Train
0,,1.7917594692,2.302585093,4,1.7917594692,6,8.6,7.7,8.5,18,3.9702919136,13,33,3.7841896339,6,17,2.9957322736,S,1,18,66,F,H,4.4659081187,300,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Train
